rosbagTimestamp,data,\ D5 BF 00 00 00 00 00 05 06 40 06 E0 06 D7 05 06 02 00 00 0D 0E F5 06 21 00 F9\,\ FF A5 FF 1D 00 F9 FF A8 FF 10 10 00 00 FF 0F FF 0F FF 0F FF 0F EF 0F 00 00 00\,"\ 00 30 }"""
1608810897706197380,"""{ AA 55 4D 01 0F CC 49 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897706213014,"""{ AA 55 53 01 0F E0 49 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897729567496,"""{ AA 55 4D 01 0F F4 49 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897746871406,"""{ AA 55 4D 01 0F 08 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897746938813,"""{ AA 55 4D 01 0F 1C 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897765045583,"""{ AA 55 4D 01 0F 30 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897789830250,"""{ AA 55 53 01 0F 44 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897804735613,"""{ AA 55 4D 01 0F 58 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897830718609,"""{ AA 55 4D 01 0F 6C 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897851940871,"""{ AA 55 4D 01 0F 80 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897869001700,"""{ AA 55 4D 01 0F 94 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897898063423,"""{ AA 55 53 01 0F A8 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897929380836,"""{ AA 55 4D 01 0F BC 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897929399344,"""{ AA 55 4D 01 0F D0 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897947812963,"""{ AA 55 4D 01 0F E4 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897971068980,"""{ AA 55 4D 01 0F F8 4A 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810897997068020,"""{ AA 55 53 01 0F 0C 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810898018532421,"""{ AA 55 4D 01 0F 20 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810898068632335,"""{ AA 55 4D 01 0F 34 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810898090354975,"""{ AA 55 4D 01 0F 48 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810898090469921,"""{ AA 55 4D 01 0F 5C 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
1608810898116999131,"""{ AA 55 53 01 0F 70 4B 00 00 00 C5 03 65 F6 00 00 00 00 9E 00 03 03 00 00 00 04 07\"
